KxIndex	interested	rr_interested	decision_rr_interested	proba_decision_rr_interested
8011		0.20585046463637058	1	0.45813538555410172
8012		-0.23267636611351797	0	0.99707243199543838
8013		-0.14600115945492448	0	0.98906912721042406
8014		0.2018877351603533	1	0.4502181309679763
8015		-0.02914484481525674	0	0.93756434148714751
8016		0.14399029048401571	0	0.66573416549249087
8017		-0.18699406949226094	0	0.99482842640608127
8018		-0.14081607406748828	0	0.98847597050636349
8019		-0.0080726754042767523	0	0.93449089989869139
8020		-0.28304102863824865	0	0.99823264989163951
8021		-0.25738442150384599	0	0.99767716245204807
8022		0.15631437220567837	0	0.65402629556791336
8023		-0.17588241002840824	0	0.99372262430608049
8024		0.14183542542637839	0	0.66778128594897801
8025		-0.25451016047999619	0	0.99761493224801168
8026		0.13245922594669637	0	0.68076760153605309
8027		0.36985350693903485	1	0.74521427443715615
8028		0.16135579382281795	0	0.6483915653766732
8029		-0.16467411019835063	0	0.99194519675798065
8030		0.30197085359014775	1	0.65240772148479975
8031		-0.023646396447081566	0	0.93672053649520337
8032		0.07754021071327083	0	0.82861265660630545
8033		0.080611071135495593	0	0.81880791665261721
8034		-0.091492054737813369	0	0.97066870125319216
8035		-0.026403070497794799	0	0.93714358226546435
8036		-0.22169033984152764	0	0.99658329205252316
8037		0.50689472382569456	1	0.95319113233196096
8038		-0.058093755099164486	0	0.95041513884816842
8039		0.26060016910062622	1	0.57593055053847331
8040		0.30300339837322499	1	0.65414670502670846
8041		0.44383928026748803	1	0.82966973995379723
8042		-0.13334872862959113	0	0.98762173076351223
8043		-0.35806100409633973	0	0.99999753657399981
8044		-0.21212215396924083	0	0.99615727979153812
8045		-0.080456948716707916	0	0.96504305349464659
8046		0.17408360476796803	0	0.62689014912130969
8047		0.18298627800583847	1	0.41724514808647944
8048		0.334992334338578	1	0.71629677944990977
8049		0.1980579212682762	1	0.44353714405408573
8050		-0.11029055239226729	0	0.97854794847211268
8051		0.22698796108113881	1	0.50865823649670838
8052		0.5567546369171239	1	0.95320057300670658
8053		0.073146696639896314	0	0.83422618584955865
8054		-0.025552697919731783	0	0.93701308206280076
8055		0.0062786880828085007	0	0.93253492643077085
8056		0.25904652558512975	1	0.5726613533179955
8057		-0.0096343547386264963	0	0.93470374401947032
8058		0.12871541285744564	0	0.68656440495239435
8059		-0.011228393860425746	0	0.93492099851461796
8060		-0.22264358663064412	0	0.99662573424849732
8061		0.25091485019515197	1	0.55564630018379846
8062		-0.25574684277061627	0	0.99764170747497782
8063		-0.10932580167760994	0	0.97824088399406284
8064		-0.40183350687767516	0	0.999997785719134
8065		0.26766482297952088	1	0.59079608860699184
8066		0.031836583246050765	0	0.89157628915697062
8067		0.16922639531057898	0	0.63785320463116169
8068		0.0705996023802484	0	0.83748057126248021
8069		0.25620802422557715	1	0.56668854123953982
8070		0.29691041073845664	1	0.64388506273131252
8071		-0.33533711196033839	0	0.99999740723373376
8072		-0.38942722536708752	0	0.99999771510483337
8073		0.17937652193741593	0	0.58944702376837799
8074		0.24488941374081571	1	0.54381343756175993
8075		0.11444472700759187	0	0.70393834027158464
8076		-0.0038718589437175405	0	0.93391836297229747
8077		0.15061812886247822	0	0.65943772317989535
8078		0.11945490443657483	0	0.69874167238807205
8079		-0.14676161430226559	0	0.98915612074228165
8080		0.19832034162650547	1	0.44399492791217215
8081		-0.3499488154882413	0	0.99999749040089592
8082		0.16091433730476629	0	0.64898265464067917
8083		-0.19479392680275415	0	0.99538576078756058
8084		0.28256214415921788	1	0.6197201065520227
8085		0.35915058003626632	1	0.73718153131274788
8086		-0.19433403926510548	0	0.99536528483398612
8087		-0.075097717679633427	0	0.9624274600260927
8088		-0.003476682613615804	0	0.93386450367052976
8089		-0.057125056674834251	0	0.94963165945570083
8090		0.11206063869890732	0	0.70641116989105657
8091		-0.11529814235801147	0	0.98014178299926824
8092		0.39174408480895834	1	0.76164355499483871
8093		-0.0091197701347830035	0	0.93463361034659509
8094		-0.16634374846448866	0	0.99229418956262783
8095		-0.33263530107332984	0	0.99999739185551695
8096		-0.31718909804855189	0	0.99999730393853525
8097		-0.27056614733458895	0	0.99796255806545708
8098		0.4852456251188374	1	0.95318703320529274
8099		-0.36307736418916464	0	0.99999756512621019
8100		-0.14642156648708674	0	0.9891172203913321
8101		-0.13455416625785085	0	0.98775962886105595
8102		-0.14887855349493972	0	0.98939829161901705
8103		0.37757025578763787	1	0.75100583611178251
8104		-0.10265877579300811	0	0.97611887797499786
8105		0.58518787599253574	1	0.95320595666956187
8106		0.36917260941959379	1	0.74470324834892776
8107		-0.30415519501272897	0	0.99999722975192695
8108		-0.061957759202743518	0	0.95351111044388581
8109		-0.23565273785750609	0	0.99720495145870058
8110		-0.34700512065166322	0	0.99999747364591962
8111		0.059928450283976378	0	0.85111494760706663
8112		-0.258379277588909	0	0.99769870193529153
8113		-0.075745329758785604	0	0.96274352961008125
8114		0.43112437871460368	1	0.80777062519886678
8115		-0.14685472116402473	0	0.98916677186084956
8116		-0.24376736179177716	0	0.99738234148859817
8117		0.0029431134917252272	0	0.93298953796690121
8118		0.43050380696473012	1	0.80670180276971737
8119		0.11056507409700767	0	0.70796240288521184
8120		0.12459138014790126	0	0.69294992856959337
8121		0.26418991088324156	1	0.58348413264460319
8122		0.27034286695375581	1	0.59643126413442837
8123		-0.16522118429985513	0	0.99205954782965056
8124		0.0034715031100828048	0	0.93291752278345452
8125		0.15125494103443243	0	0.65883275201498315
8126		0.083015905966821596	0	0.80701188731342288
8127		0.16946946049859291	0	0.6375277519144984
8128		-0.06125430904778241	0	0.95294748223843306
8129		-0.011169878424947825	0	0.93491302333934201
8130		-0.32405818425342603	0	0.99999734303612609
8131		-0.11978337411167699	0	0.98165495384018342
8132		-0.21035461149502488	0	0.99607858203463007
8133		0.059104503963103294	0	0.85216769187733576
8134		-0.089519890521544326	0	0.96962269182051386
8135		-0.32828977934457632	0	0.9999973671215967
8136		-0.2301015892836584	0	0.99695779307501375
8137		-0.227600535554628	0	0.99684643658924199
8138		-0.20222925238992351	0	0.99571680994430034
8139		-0.055519952848692079	0	0.94831870744931013
8140		0.35259119157343544	1	0.73225858985441672
8141		-0.18231665792433002	0	0.99436294314039875
8142		-0.207475193769731	0	0.99595037933540931
8143		0.24915094407727462	1	0.55218230899756748
8144		-0.32857270688987372	0	0.99999736873196887
8145		0.46290206375682574	1	0.86250193149260646
8146		0.14764067613219903	0	0.66226630141071097
8147		-0.17810740245565354	0	0.99394404949522863
8148		-0.23541716580509792	0	0.99719446288918379
8149		-0.11747701935568181	0	0.9808352841471395
8150		-0.25442516991519626	0	0.99761309212975358
8151		0.46866756737506821	1	0.9531838942497397
8152		0.24619998038584179	1	0.54638715237647006
8153		0.32429717487079385	1	0.69497175958519575
8154		0.30808801653765833	1	0.66271007917740477
8155		0.17856705025918848	0	0.59517338383546359
8156		-0.18034947032528087	0	0.99416717398591736
8157		0.16335881755184434	0	0.6457096119489556
8158		0.21386346791605182	1	0.47754400943645536
8159		-0.16088232300999292	0	0.99115262601237175
8160		0.004955427240984505	0	0.93271527606096982
8161		0.37170504071976024	1	0.74660388452996962
8162		-0.074441177481897713	0	0.96210703303924305
8163		-0.18162136339106083	0	0.99429374932128389
8164		-0.15435806505130448	0	0.99002512970783829
8165		-0.35355806058278222	0	0.99999751094406331
8166		-0.14848030435683368	0	0.98935273322826678
8167		0.12936875229077688	0	0.68555279455174722
8168		0.56980488486775305	1	0.9532030439926874
8169		-0.24199307677560258	0	0.9973439267038382
8170		-0.24224068244682817	0	0.99734928757792485
8171		0.1076330786601124	0	0.71100353401030492
8172		-0.049230161899788641	0	0.94317374828116141
8173		-0.13087231595660775	0	0.98709462152785876
8174		0.14331678383527949	0	0.66637399638738681
8175		0.83379966854012821	1	0.95325302981762505
8176		0.072443158676522401	0	0.8351250861068884
8177		0.045698804856034642	0	0.87247011095980431
8178		0.3970696783116559	1	0.7656405106856341
8179		-0.27642870184956919	0	0.9980894873737608
8180		-0.24455955676614793	0	0.99739949318584586
8181		-0.031526838541080876	0	0.93792988792171317
8182		-0.074577418289993883	0	0.96217352589341221
8183		0.15968136691241139	0	0.65063354330571654
8184		0.16992741059164496	0	0.63691457853867339
8185		0.095491064751131519	0	0.74413065176831528
8186		0.17929855492044844	0	0.58999857760839625
8187		-0.23599567050518253	0	0.99721407773994786
8188		0.0035149898610620529	0	0.93291159589496075
8189		0.35583346095481516	1	0.73469197254658669
8190		-0.23769581164572975	0	0.99725088724652677
8191		-0.25171332867151208	0	0.99755437845256545
8192		0.18323752922572978	1	0.41768344774267568
8193		-0.091178487864033111	0	0.97050238959159529
8194		0.24371711950340191	1	0.54151126463718413
8195		-0.17490382712718983	0	0.99362523839979777
8196		0.35009351857807547	1	0.73038404041922356
8197		-0.12644316212511778	0	0.98492190520218759
8198		0.028156438149676555	0	0.89614423867793169
8199		0.1382732302935363	0	0.67176537854656915
8200		-0.17394082870712391	0	0.99352940341865292
8201		-0.26071195969525429	0	0.99774920649358501
8202		-0.2785018627210763	0	0.99813437307584696
8203		0.34816927033436695	1	0.7289398567870522
8204		-0.31076040850416442	0	0.99999726734760219
8205		-0.40051903361548208	0	0.999997778237391
8206		0.30088313217647483	1	0.65057581097829198
8207		-0.0056977830462614058	0	0.93416722149380493
8208		-0.006158654137314019	0	0.93423003445419317
8209		0.35610994211530489	1	0.73489947673316369
8210		0.33167406449889214	1	0.70968049939715028
8211		-0.096695905893263767	0	0.97342875406722851
8212		0.10134401956537376	0	0.71752668650907292
8213		-0.0097263190766207156	0	0.93471627800659107
8214		0.77310678452407977	1	0.95324153798497147
8215		-0.007848770464851329	0	0.93446038348669713
8216		-0.30278560677488914	0	0.99999722195647944
8217		0.19940159339754304	1	0.44588113678197322
8218		-0.23908915026994271	0	0.99728105421680435
8219		0.1124251952857598	0	0.70603304366030473
8220		0.14334906085242627	0	0.66634333324129269
8221		0.11329688262634824	0	0.70512891008988543
8222		-0.26047068813094088	0	0.99774398275831855
8223		-0.14977743682341918	0	0.9895011209135447
8224		0.51185889139506757	1	0.95319207226724156
8225		0.39658771826957784	1	0.76527879082625239
8226		0.11790982391582078	0	0.70034426439872532
8227		0.31527028684916536	1	0.67697309701661812
8228		0.099682020314405428	0	0.72227842558461797
8229		0.15627822378109421	0	0.65406063654865076
8230		-0.028359606870258409	0	0.93744383700052025
8231		0.13196726517698262	0	0.68152933824742123
8232		0.1400001176422096	0	0.66952482719561246
8233		0.20437649819716053	1	0.45456523098965995
8234		-0.19263941437113152	0	0.99528983364687085
8235		0.40010443366237747	1	0.76791815028826127
8236		-0.23861503045304611	0	0.9972707891181587
8237		0.16665482740796109	0	0.64129641164418438
8238		0.36824990017370496	1	0.74401073812083074
8239		-0.20750809555254984	0	0.99595184424872474
8240		-0.019873773817119869	0	0.93614158083449217
8241		-0.13031182511805089	0	0.98681967339066301
8242		-0.24199307677560258	0	0.9973439267038382
8243		-0.079161542864845474	0	0.96441082565042446
8244		0.017880921281930445	0	0.91458042191261169
8245		-0.26121486081925616	0	0.99776009473209126
8246		0.03598556380945897	0	0.88642640150830987
8247		-0.14428136154768401	0	0.9888723879897392
8248		-0.084874080116801351	0	0.96719885158580987
8249		0.028027943661161486	0	0.89630373139408492
8250		0.41359802939005841	1	0.77804534159674688
8251		-0.019382072304040737	0	0.93606612314834137
8252		0.46091427508357979	1	0.85907832556983077
8253		-0.13075375823235399	0	0.98703646317237581
8254		-0.26670706661572241	0	0.99787900567458676
8255		-0.13531173022981116	0	0.9878462916862838
8256		0.26861265539992024	1	0.59279053011390226
8257		0.32269737583448832	1	0.69178192905190372
8258		-0.23267636611351797	0	0.99707243199543838
8259		0.2845928607992107	1	0.62314018369841384
8260		-0.22242814319396673	0	0.99661614188200287
8261		-0.18009697272526692	0	0.99414204611215118
8262		-0.071689105828635635	0	0.96076387380772876
8263		0.28295304108661723	1	0.62037844441249235
8264		0.1537129631265492	0	0.6564976325654216
8265		0.18009865678846693	1	0.41220778593020274
8266		-0.11747701935568181	0	0.9808352841471395
8267		0.71911909734573842	1	0.95323131574102193
8268		0.29826647145095331	1	0.64616890290900719
8269		0.36645370274218436	1	0.74266265897395789
8270		0.12134811221772605	0	0.69677799501085758
8271		0.5495990289849495	1	0.9531992181353699
8272		-0.079924021284074789	0	0.96478295619666377
8273		0.10781938329110682	0	0.71081029468771373
8274		-0.26903665212637817	0	0.99792944318894106
8275		-0.13395999289847604	0	0.98769165738418474
8276		-0.22767880067885937	0	0.99684992125216298
8277		-0.22242814319396673	0	0.99661614188200287
8278		-0.15800507681786119	0	0.99055121537234425
8279		0.16055025832832914	0	0.64947013905969309
8280		0.15938181324255607	0	0.65103463141067097
8281		0.2477483256522483	1	0.54942782120896383
8282		0.13779876835416302	0	0.6725000206148336
8283		0.2054868841521694	1	0.45725474235173102
8284		0.26447943330393314	1	0.58409334954896397
8285		-0.2616760239667224	0	0.99777007930778661
8286		0.016365599277315363	0	0.92141034857792992
8287		0.1139637262774143	0	0.7044372449674543
8288		-0.20471825161365262	0	0.99582762971735284
8289		-0.16168125445899723	0	0.99131962106319416
8290		0.30562711732526515	1	0.65856550036708517
8291		0.18054950982753504	1	0.41299428452751924
8292		-0.38846244946007868	0	0.99999770961350409
8293		-0.22452092156060632	0	0.99670932038580839
8294		-0.22892309543901987	0	0.99690532201790716
8295		-0.10944550005118708	0	0.97827898204161801
8296		-0.088421308734181608	0	0.96904001878412549
8297		0.070727365445628076	0	0.83731733024589561
8298		-0.22645115136577645	0	0.99679526160543952
8299		-0.16785665525942045	0	0.99261042188446746
8300		-0.22242814319396673	0	0.99661614188200287
8301		-0.2348839040964906	0	0.99717072003665008
8302		0.32293662114444072	1	0.69225895896460787
8303		-0.066098167978557429	0	0.95682854687018404
8304		0.1568506112715955	0	0.65351686879080928
8305		-0.14516572446731554	0	0.98897355619728167
8306		-0.22382324975110085	0	0.99667825736623916
8307		-0.16522118429985513	0	0.99205954782965056
8308		0.026849867456851959	0	0.89776600869354062
8309		0.06110891587245916	0	0.84960668383666915
8310		0.049322707479765832	0	0.86685408975836986
8311		-0.36245968310552984	0	0.99999756161048159
8312		-0.31151263054629075	0	0.99999727162911345
8313		-0.23674225288038903	0	0.99723024188549814
8314		-0.21584921177586305	0	0.99632322267185147
8315		0.014771174032612203	0	0.92859681288154894
8316		-0.18009697272526692	0	0.99414204611215118
8317		0.1658628546768634	0	0.64235682543262151
8318		-0.26503865123764347	0	0.99784288305783975
8319		0.097685176402549534	0	0.73269024793792559
8320		-0.10584251278805118	0	0.97713220973394677
8321		0.18132605762728476	1	0.41434894713889864
8322		0.35686770858304762	1	0.73546819437824951
8323		-0.28939786169687287	0	0.99837028075222634
8324		0.15397538348477846	0	0.65624833338929645
8325		-0.14849862030703254	0	0.9893548285126913
8326		0.47946112178745592	1	0.95318593794436801
8327		-0.30406157421016672	0	0.99999722921905432
8328		0.63841228583463672	1	0.95321603439153713
8329		0.083910404510762482	0	0.80262425497761902
8330		-0.12988472842965829	0	0.98661016160064274
8331		-0.0459823731428399	0	0.94051710346148154
8332		-0.27325506601432076	0	0.99802077544957368
8333		-0.11182883072383398	0	0.9790375574724498
8334		0.27069733773034488	1	0.59717714622771878
8335		0.076289179518800543	0	0.83021108102855545
8336		-0.10004099029077954	0	0.97520294193862489
8337		-0.13804657524576325	0	0.98815914895565671
8338		-0.0020976840990910572	0	0.93367655745140299
8339		-0.1854576160265799	0	0.99467552273994297
8340		0.09684946339265485	0	0.73704777200162885
8341		0.16604954863133617	0	0.64210685111435628
8342		-0.083031234582487068	0	0.96629944368386256
8343		0.1493830664046023	0	0.66061103174211655
8344		-0.25052320746812445	0	0.99752861131287274
8345		-0.15338133895502501	0	0.98991339545685697
8346		-0.12442668408624766	0	0.98393272421590949
8347		-0.084434959108789259	0	0.96698453687675634
8348		-0.090330269398199825	0	0.97005250590091963
8349		0.29284293735325662	1	0.63703473585935377
8350		-0.16752877877378797	0	0.99254188815676159
8351		0.021640355971129413	0	0.90423227153711505
8352		0.39337469270676728	1	0.76286735615677537
8353		-0.3211732488014728	0	0.99999732661559759
8354		0.034975545354254761	0	0.88768007852315289
8355		-0.13011252121827185	0	0.9867219050915037
8356		0.12955743417426957	0	0.68526064540841181
8357		0.04230094649511059	0	0.87773582766793512
8358		-0.17470371882941754	0	0.99360532416676861
8359		-0.1882788941088131	0	0.99495628865417651
8360		0.51328031626842674	1	0.95319234140549458
8361		-0.00081840234200145079	0	0.93350220181076193
8362		0.031924673109180346	0	0.89146694834633777
8363		0.075687023000881426	0	0.83098044768265122
8364		0.8398510354803973	1	0.95325417560756942
8365		-0.11992146841584125	0	0.98172269584250604
8366		0.15315552018436862	0	0.65702720301170903
8367		0.37864522919421506	1	0.75181262338773513
8368		0.62117251623841141	1	0.95321277014482353
8369		0.26766482297952088	1	0.59079608860699184
8370		0.051788202230352506	0	0.86303327219537929
8371		0.071905841287120326	0	0.8358116087463846
8372		-0.14999916828875792	0	0.98952648626345496
8373		-0.13540089327662608	0	0.98785649164540135
8374		0.35287967790134861	1	0.73247510413953543
8375		0.010624660671524559	0	0.9319426059112963
8376		0.083890310160075893	0	0.80272282039556941
8377		-0.26978431312728157	0	0.99794563068765818
8378		0.26237175439650706	1	0.57965834373386549
8379		-0.098524377243876637	0	0.97439855073240755
8380		-0.27243795719433733	0	0.99800308434630736
8381		-0.11705872396480618	0	0.98070214752032137
8382		-0.11672250328462141	0	0.98059513394043796
8383		-0.15080610650296314	0	0.98961879733950364
8384		-0.031798416375942717	0	0.93797156490354749
8385		-0.23225222560463105	0	0.99705354763642007
8386		-0.16003066771320978	0	0.99097461046454627
8387		-0.01449062336432794	0	0.93536561371523241
8388		0.043831792778544848	0	0.87536345013008288
8389		0.16262242998748755	0	0.64669559984502278
8390		-0.24371247940987195	0	0.99738115323819376
8391		0.16428187636990854	0	0.6444736801298675
8392		-0.37970069689266606	0	0.9999976597432001
8393		0.33116868624724227	1	0.70867282847012092
8394		0.27295539597610946	1	0.60192858223417711
8395		0.18403457592821904	1	0.41907387002927987
8396		-0.24025967814518398	0	0.99730639714422187
8397		0.15721157202117525	0	0.65317395630455644
8398		0.27679336470775706	1	0.61000448676738239
8399		-0.19121426052461649	0	0.99522638034229371
8400		-0.28620136576789612	0	0.99830107388750133
8401		0.42119884051939704	1	0.79067568356387086
8402		0.28790327507477381	1	0.62871549242734615
8403		0.26803103258059269	1	0.59156667168991595
8404		-0.089494917173051011	0	0.96960944629163037
8405		0.013908214000420251	0	0.93149508444773632
8406		-0.17814142266712088	0	0.99394743509405892
8407		-0.15793408624243865	0	0.99053637670907047
8408		0.20443563477559135	1	0.45470846812165566
8409		-0.084434959108789259	0	0.96698453687675634
8410		0.32293662114444072	1	0.69225895896460787
8411		-0.044369443005360068	0	0.93990074461271067
8412		-0.12013587863709325	0	0.98182787453031606
8413		0.21078397160392845	1	0.47008503511896627
8414		0.15971729916194641	0	0.65058543173399153
8415		0.14926051367546825	0	0.6607274567581144
8416		-0.13561656029630964	0	0.98788116324268693
8417		-0.056495276626462629	0	0.9491165083703772
8418		-0.21756042465227429	0	0.99639941241944174
8419		0.19734577529830152	1	0.44229482835931433
8420		0.18155615046731902	1	0.41475033668329114
8421		-0.11114945362810477	0	0.97882132278080392
8422		0.061674171097659394	0	0.84888446542935991
8423		0.23109915468993333	1	0.51673187390939057
8424		0.18751259994340072	1	0.42514117083982228
8425		0.038240539620894284	0	0.88362743151993262
8426		0.23090599615580296	1	0.51635254563732924
8427		0.14085138785706636	0	0.66871612102412625
8428		-0.28321752342292811	0	0.99823647115434699
8429		-0.20334052061811669	0	0.99576628785963073
8430		-0.31811749897604064	0	0.9999973092228247
8431		-0.061108665863765316	0	0.95283078796256282
8432		-0.10371218614668729	0	0.97645416137568408
8433		-0.086564894254047411	0	0.9680554014580619
8434		-0.10407548585935336	0	0.97656979377164987
8435		0.015070329535403243	0	0.92724844590781896
8436		-0.23267636611351797	0	0.99707243199543838
8437		-0.2060591832552213	0	0.99588733312697264
8438		0.40515653876509483	1	0.77170984791418296
8439		-0.033108515399730892	0	0.93817261582231437
8440		0.02604510021274864	0	0.89876491934812552
8441		-0.22672540832383958	0	0.99680747257503766
8442		-0.086564894254047411	0	0.9680554014580619
8443		0.49320206412753564	1	0.9531885397091785
8444		0.13750766172202147	0	0.67295076104430718
8445		0.067672012253603253	0	0.8412211107290033
8446		-0.26654903384612694	0	0.99787558413026112
8447		-0.11377035625457263	0	0.97965551350467561
8448		-0.16205752709566429	0	0.99139827069973263
8449		0.30390022047938453	1	0.65565710816678691
8450		-0.18750482864315351	0	0.9948792557663122
8451		-0.082637660441470515	0	0.96610735829968841
8452		0.042349272084045264	0	0.87766093671191114
8453		-0.22940078725798771	0	0.99692659068623879
8454		-0.17601484885727914	0	0.99373580425778474
8455		0.26498677900528594	1	0.58516091307955542
8456		-0.17415843430978914	0	0.99355105893583129
8457		-0.1541909855787833	0	0.99000601636604513
8458		-0.17699712593052808	0	0.99383355779801108
8459		0.30338080517183474	1	0.65478232318307639
8460		0.40435635527755909	1	0.77110929551705265
8461		0.019970346648105222	0	0.9063051567324909
8462		-0.11291671987614225	0	0.97938381491455839
8463		-0.048581042675236996	0	0.94264277802591612
8464		0.19037011162564738	1	0.43012600788239336
8465		-0.0579042195125887	0	0.95026327648552944
8466		-0.18626484402630711	0	0.99475585587291759
8467		-0.37942729380045331	0	0.99999765818703945
8468		0.36106000094803148	1	0.73861458676009617
8469		0.14395106037049094	0	0.66577143407579376
8470		-0.2483995156081539	0	0.99748263157176364
8471		0.01681298771161914	0	0.91939385954926134
8472		0.29576879845559345	1	0.6419623907042229
8473		0.12833958417177727	0	0.68714632636703343
8474		0.0053270130036264084	0	0.93266463196060689
8475		0.13811993254077543	0	0.67200274000552473
8476		0.031873796383893135	0	0.89153009865884381
8477		0.52207038101711478	1	0.95319400575140178
8478		-0.009219969802883211	0	0.93464726674185494
8479		0.25810383720392016	1	0.57067773596633919
8480		0.61829889337345523	1	0.9532122260416126
8481		0.051122818995478048	0	0.86406442748351076
8482		-0.27386227039395888	0	0.99803392194257601
8483		-0.14383735796688737	0	0.98882159544132431
8484		-0.22989121786329944	0	0.99694842653410098
8485		-0.046706690944356255	0	0.94110958507873055
8486		-0.24375624432641474	0	0.99738210078598555
8487		-0.18009697272526692	0	0.99414204611215118
8488		-0.039035749506184249	0	0.93908222329565083
8489		0.12224352613319978	0	0.6958492517072622
8490		0.04380431544076191	0	0.8754060322101137
8491		0.53878837483579267	1	0.95319717120300917
8492		0.11972922290849333	0	0.69845714314473106
8493		-0.093621067542621492	0	0.97179790107222919
8494		-0.12527400542904396	0	0.98434837672756859
8495		-0.021774611170613196	0	0.9364332878653403
8496		0.41485747427209729	1	0.77975382887431111
8497		-0.25959556090015173	0	0.9977250355069458
8498		0.046754885179059999	0	0.87083348600037813
8499		-0.070801569705124384	0	0.96033070836445866
8500		0.079586693689803339	0	0.82383262198638518
8501		0.59918523015280134	1	0.95320860698440857
8502		-0.31307800346092951	0	0.99999728053893167
8503		-0.32838823753493762	0	0.99999736768200276
8504		0.39333830429748834	1	0.76284004598759458
8505		0.089709538931761201	0	0.77417874226258843
8506		0.20023707425029735	1	0.44733860620512328
8507		0.08272792608422283	0	0.80842446629805109
8508		-0.13997996996358314	0	0.98838032294851885
8509		0.14958296774461693	0	0.66042112559417809
8510		-0.18632793250784657	0	0.99476213426685134
8511		0.46619253795870491	1	0.95318342561780156
8512		0.088384251359193894	0	0.78067945112010839
8513		-0.25235952415902357	0	0.99756836913632785
8514		-0.24187508475057029	0	0.99734137207580287
8515		-0.26942705597505917	0	0.99793789576543235
8516		-0.3686476819664638	0	0.99999759683144707
8517		-0.33735006673575996	0	0.99999741869110659
8518		-0.13641236749943181	0	0.98797220096770011
8519		-0.1728680064231771	0	0.99342263906555384
8520		-0.1310201149500384	0	0.98716712415435626
8521		-0.20773275581699885	0	0.99596184698367252
8522		-0.27384837073478058	0	0.9980336210030929
8523		-0.099986567035222809	0	0.97517407657427047
8524		-0.076742318621436725	0	0.96323011388669322
8525		0.31961919742899397	1	0.68564436599433287
8526		0.25323695731896562	1	0.56043678298478716
8527		0.032909405529997576	0	0.89024465741156489
8528		-0.090218953530614474	0	0.96999346545867837
8529		-0.14688564497349077	0	0.98917030944288131
8530		0.44466821228207143	1	0.83109742519665153
8531		0.048576009012492982	0	0.86801126059287903
8532		0.13499732819089036	0	0.67683768318558557
8533		-0.24199307677560258	0	0.9973439267038382
8534		0.36751601084666241	1	0.74345994070817611
8535		-0.22239648320441796	0	0.99661473225807728
8536		-0.018305808276476043	0	0.93590095710543275
8537		0.19416503110427324	1	0.43674612261653711
8538		-0.23641110629570777	0	0.99722307227934204
8539		0.19145383375761532	1	0.4320165262172268
8540		-0.18484744068336073	0	0.9946147997508975
8541		0.089625325026009173	0	0.7745918224833499
8542		0.4518769349119886	1	0.84351314414283629
8543		-0.13955920993353388	0	0.98833218938581435
8544		0.052820376007765152	0	0.86143369560092165
8545		0.0026024379862845254	0	0.93303596925201304
8546		0.062573499705596364	0	0.84773540630364952
8547		-0.21403742597232475	0	0.99624255503256354
8548		-0.091208374889293689	0	0.97051824126869168
8549		0.039787641591757753	0	0.8816307374070842
8550		0.052776955399979085	0	0.86150098522738916
8551		0.2730209109279908	1	0.60206643966186491
8552		-0.097480373696130718	0	0.97384482526183902
8553		0.14183542542637839	0	0.66778128594897801
8554		-0.28118842201135841	0	0.99819253937716845
8555		0.35858497153166818	1	0.73675703174662988
8556		0.13927502188245494	0	0.67021423569657501
8557		-0.12516634081767908	0	0.98429556197610379
8558		0.071738827795311266	0	0.83602499946384468
8559		0.082422920657277465	0	0.80992055780420957
8560		-0.050339132608319639	0	0.94408087048290323
8561		-0.12942208620170439	0	0.98638321298701048
8562		0.11304010351337096	0	0.70539524711855961
8563		0.15437570240533394	0	0.65586803066524257
8564		-0.2655602891825764	0	0.99785417696450895
8565		0.10980605770390375	0	0.70874967163347713
8566		-0.3480968945576241	0	0.99999747986009835
8567		0.089625325026009173	0	0.7745918224833499
8568		0.092600416228459104	0	0.75920289588575551
8569		0.037266094648201409	0	0.88483695324520395
8570		-0.17389016920541323	0	0.99352436192295568
8571		0.12440496326930139	0	0.69323857064999905
8572		0.087048494055154746	0	0.78723151537967373
8573		0.1546623393361295	0	0.65559572576033143
8574		0.36645370274218436	1	0.74266265897395789
8575		0.014696930404161439	0	0.92893144706236419
8576		0.095151859577426751	0	0.74589931480149874
8577		0.19767522802475168	1	0.4428695480235551
8578		0.089876027996934282	0	0.77336209162535785
8579		-0.15080610650296314	0	0.98961879733950364
8580		-0.23496619490871873	0	0.99717438393861058
8581		-0.29683473962803308	0	0.99853129550600461
8582		0.17022840072670789	0	0.63651156707518286
8583		-0.25451016047999619	0	0.99761493224801168
8584		-0.12527400542904396	0	0.98434837672756859
8585		0.25305838673205289	1	0.56006103239556171
8586		0.19732311282007867	1	0.44225529439638306
8587		-0.17778660123487511	0	0.99391212423107045
8588		-0.2853262385371077	0	0.99828212663612859
8589		0.037072950269341015	0	0.88507669210054452
8590		-0.012114170060151459	0	0.9350417225661507
8591		-0.10658161435409247	0	0.97736745375414202
8592		-0.33273102345837802	0	0.99999739240035135
8593		-0.0072203418261236191	0	0.93437473380296221
8594		-0.18162136339106083	0	0.99429374932128389
8595		0.34326900457963061	1	0.72526211737925061
8596		-0.16647885247338234	0	0.99232242940831128
8597		0.11056507409700767	0	0.70796240288521184
8598		-0.17690492256757048	0	0.99382438197033951
8599		0.056665781771677574	0	0.85547440735823288
8600		0.17624381030990161	0	0.61160843502957873
8601		-0.16595815356888291	0	0.99221359135952947
8602		0.12742097847688505	0	0.68856866677331896
8603		-0.24111486387907025	0	0.99732491264516887
